label,id,lat,lon,
Jamaica Center-Parsons/Archer,G05N,40.702147,-73.801109
Sutphin Blvd-Archer Av-JFK Airport,G06N,40.700486,-73.807969
121 St,J12N,40.700492,-73.828294
111 St,J13N,40.697418,-73.836345
104 St,J14N,40.695178,-73.84433
Woodhaven Blvd,J15N,40.693879,-73.851576
85 St-Forest Pkwy,J16N,40.692435,-73.86001
75 St-Elderts Ln,J17N,40.691324,-73.867139
Cypress Hills,J19N,40.689941,-73.87255
Crescent St,J20N,40.683194,-73.873785
Norwood Av,J21N,40.68141,-73.880039
Cleveland St,J22N,40.679947,-73.884639
Van Siclen Av,J23N,40.678024,-73.891688
Alabama Av,J24N,40.676992,-73.898654
Broadway Junction,J27N,40.679498,-73.904512
Chauncey St,J28N,40.682893,-73.910456
Halsey St,J29N,40.68637,-73.916559
Gates Av,J30N,40.68963,-73.92227
Kosciuszko St,J31N,40.693342,-73.928814
Myrtle Av,M11N,40.697207,-73.935657
Flushing Av,M12N,40.70026,-73.941126
Lorimer St,M13N,40.703869,-73.947408
Hewes St,M14N,40.70687,-73.953431
Marcy Av,M16N,40.708359,-73.957757
Delancey St-Essex St,M18N,40.718315,-73.987437
Bowery,M19N,40.72028,-73.993915
Canal St,M20N,40.718092,-73.999892
Chambers St,M21N,40.713243,-74.003401
Fulton St,M22N,40.710374,-74.007582
Broad St,M23N,40.706476,-74.011056
