label,id,lat,lon,
Broad St,M23N,40.706476,-74.011056
Fulton St,M22N,40.710374,-74.007582
Chambers St,M21N,40.713243,-74.003401
Canal St,M20N,40.718092,-73.999892
Bowery,M19N,40.72028,-73.993915
Delancey St-Essex St,M18N,40.718315,-73.987437
Marcy Av,M16N,40.708359,-73.957757
Myrtle Av,M11N,40.697207,-73.935657
Gates Av,J30N,40.68963,-73.92227
Chauncey St,J28N,40.682893,-73.910456
Broadway Junction,J27N,40.679498,-73.904512
Alabama Av,J24N,40.676992,-73.898654
Van Siclen Av,J23N,40.678024,-73.891688
Norwood Av,J21N,40.68141,-73.880039
Crescent St,J20N,40.683194,-73.873785
75 St-Elderts Ln,J17N,40.691324,-73.867139
Woodhaven Blvd,J15N,40.693879,-73.851576
104 St,J14N,40.695178,-73.84433
121 St,J12N,40.700492,-73.828294
Sutphin Blvd-Archer Av-JFK Airport,G06N,40.700486,-73.807969
Jamaica Center-Parsons/Archer,G05N,40.702147,-73.801109
